Date,"('Close', 'USDJPY=X')_USD/JPY","('High', 'USDJPY=X')_USD/JPY","('Low', 'USDJPY=X')_USD/JPY","('Open', 'USDJPY=X')_USD/JPY","('Close', 'USDCHF=X')_USD/CHF","('High', 'USDCHF=X')_USD/CHF","('Low', 'USDCHF=X')_USD/CHF","('Open', 'USDCHF=X')_USD/CHF","('Close', 'USDCAD=X')_USD/CAD","('High', 'USDCAD=X')_USD/CAD","('Low', 'USDCAD=X')_USD/CAD","('Open', 'USDCAD=X')_USD/CAD","('Close', 'USDCNY=X')_USD/CNY","('High', 'USDCNY=X')_USD/CNY","('Low', 'USDCNY=X')_USD/CNY","('Open', 'USDCNY=X')_USD/CNY","('Close', 'USDHKD=X')_USD/HKD","('High', 'USDHKD=X')_USD/HKD","('Low', 'USDHKD=X')_USD/HKD","('Open', 'USDHKD=X')_USD/HKD","('Close', 'USDSGD=X')_USD/SGD","('High', 'USDSGD=X')_USD/SGD","('Low', 'USDSGD=X')_USD/SGD","('Open', 'USDSGD=X')_USD/SGD","('Close', 'USDSEK=X')_USD/SEK","('High', 'USDSEK=X')_USD/SEK","('Low', 'USDSEK=X')_USD/SEK","('Open', 'USDSEK=X')_USD/SEK","('Close', 'USDNOK=X')_USD/NOK","('High', 'USDNOK=X')_USD/NOK","('Low', 'USDNOK=X')_USD/NOK","('Open', 'USDNOK=X')_USD/NOK","('Close', 'USDMXN=X')_USD/MXN","('High', 'USDMXN=X')_USD/MXN","('Low', 'USDMXN=X')_USD/MXN","('Open', 'USDMXN=X')_USD/MXN","('Close', 'USDINR=X')_USD/INR","('High', 'USDINR=X')_USD/INR","('Low', 'USDINR=X')_USD/INR","('Open', 'USDINR=X')_USD/INR","('Close', 'USDZAR=X')_USD/ZAR","('High', 'USDZAR=X')_USD/ZAR","('Low', 'USDZAR=X')_USD/ZAR","('Open', 'USDZAR=X')_USD/ZAR","('Close', 'USDKRW=X')_USD/KRW","('High', 'USDKRW=X')_USD/KRW","('Low', 'USDKRW=X')_USD/KRW","('Open', 'USDKRW=X')_USD/KRW","('Close', 'USDTHB=X')_USD/THB","('High', 'USDTHB=X')_USD/THB","('Low', 'USDTHB=X')_USD/THB","('Open', 'USDTHB=X')_USD/THB","('Close', 'USDTRY=X')_USD/TRY","('High', 'USDTRY=X')_USD/TRY","('Low', 'USDTRY=X')_USD/TRY","('Open', 'USDTRY=X')_USD/TRY","('Close', 'USDRUB=X')_USD/RUB","('High', 'USDRUB=X')_USD/RUB","('Low', 'USDRUB=X')_USD/RUB","('Open', 'USDRUB=X')_USD/RUB"
2015-04-20,118.81800079345703,119.35099792480469,118.5469970703125,118.83399963378906,0.9513999819755554,0.9597899913787842,0.9498999714851379,0.9516000151634216,1.2210700511932373,1.2256100177764893,1.2177000045776367,1.2209999561309814,6.186600208282471,6.19189977645874,6.186600208282471,6.186600208282471,7.750639915466309,7.751100063323975,7.749489784240723,7.750639915466309,1.3425500392913818,1.349310040473938,1.3418400287628174,1.343019962310791,8.633649826049805,8.683429718017578,8.625300407409668,8.63560962677002,7.828100204467773,7.883500099182129,7.784249782562256,7.836319923400879,15.459099769592285,15.468050003051758,15.274999618530273,15.312000274658203,62.542999267578125,63.099998474121094,62.380001068115234,62.54999923706055,12.046600341796875,12.14490032196045,11.98069953918457,12.045729637145996,1081.8900146484375,1084.31005859375,1073.989990234375,1081.9599609375,32.303001403808594,32.42399978637695,32.27199935913086,32.303001403808594,2.6809298992156982,2.7105400562286377,2.6753599643707275,2.6773600578308105,51.98500061035156,53.77259826660156,50.82350158691406,51.73500061035156
2015-04-21,119.19499969482422,119.8239974975586,119.22699737548828,119.22699737548828,0.955299973487854,0.9620800018310547,0.9523000121116638,0.9553999900817871,1.2223000526428223,1.2293000221252441,1.2214499711990356,1.2228000164031982,6.19189977645874,6.19189977645874,6.19189977645874,6.19189977645874,7.7495198249816895,7.750199794769287,7.749470233917236,7.7495198249816895,1.3482600450515747,1.3532999753952026,1.3478399515151978,1.3480199575424194,8.696479797363281,8.739899635314941,8.622200012207031,8.698399543762207,7.877019882202148,7.92195987701416,7.840020179748535,7.87306022644043,15.433210372924805,15.490030288696289,15.3548002243042,15.455329895019531,63.14500045776367,63.150001525878906,62.74800109863281,63.143001556396484,12.1358003616333,12.190279960632324,12.076600074768066,12.136540412902832,1081.1800537109375,1085.510009765625,1080.06005859375,1082.8299560546875,32.361000061035156,32.426998138427734,32.26499938964844,32.39899826049805,2.6955299377441406,2.714509963989258,2.6791000366210938,2.6955199241638184,53.369998931884766,54.08140182495117,53.05970001220703,53.59400177001953
2015-04-22,119.63300323486328,119.93800354003906,119.3499984741211,119.64099884033203,0.9545999765396118,0.9688500165939331,0.950469970703125,0.9549999833106995,1.2266499996185303,1.2285399436950684,1.2210999727249146,1.2269999980926514,6.19189977645874,6.19189977645874,6.185699939727783,6.19189977645874,7.749549865722656,7.750199794769287,7.749489784240723,7.749529838562012,1.351449966430664,1.3528399467468262,1.34266996383667,1.3516199588775635,8.657400131225586,8.73390007019043,8.605600357055664,8.661140441894531,7.875639915466309,7.909870147705078,7.805699825286865,7.877429962158203,15.448240280151367,15.47719955444336,15.350290298461914,15.433460235595703,62.87799835205078,63.02000045776367,62.72800064086914,62.882999420166016,12.11497974395752,12.241399765014648,12.069000244140625,12.112799644470215,1081.3199462890625,1084.6600341796875,1074.0,1083.030029296875,32.3390007019043,32.3849983215332,32.24399948120117,32.34700012207031,2.6844699382781982,2.7204999923706055,2.6792900562286377,2.6842200756073,53.57699966430664,53.918800354003906,52.49599838256836,53.48500061035156
2015-04-23,119.94999694824219,120.0780029296875,119.60099792480469,119.96399688720703,0.9693999886512756,0.9717199802398682,0.9543200135231018,0.969760000705719,1.2242000102996826,1.2267199754714966,1.2135800123214722,1.2243000268936157,6.185699939727783,6.188700199127197,6.185699939727783,6.185699939727783,7.749629974365234,7.750100135803223,7.749470233917236,7.749629974365234,1.3476799726486206,1.3492900133132935,1.3439699411392212,1.3475199937820435,8.729339599609375,8.755660057067871,8.63910961151123,8.729000091552734,7.895989894866943,7.9547200202941895,7.841730117797852,7.899400234222412,15.337249755859375,15.48291015625,15.289649963378906,15.449600219726562,62.935001373291016,63.40999984741211,62.86000061035156,62.94300079345703,12.216400146484375,12.298500061035156,12.170299530029297,12.21679973602295,1083.0,1084.56005859375,1069.5899658203125,1084.1800537109375,32.367000579833984,32.474998474121094,32.32400131225586,32.36399841308594,2.7123000621795654,2.7335000038146973,2.71055006980896,2.711970090866089,51.79999923706055,52.37990188598633,50.683799743652344,51.935001373291016
2015-04-24,119.57099914550781,119.62000274658203,118.89199829101562,119.58000183105469,0.955299973487854,0.9572399854660034,0.9509999752044678,0.9556999802589417,1.2146899700164795,1.2179700136184692,1.2103999853134155,1.214900016784668,6.188700199127197,6.188700199127197,6.184800148010254,6.188700199127197,7.7494797706604,7.75,7.749460220336914,7.7494797706604,1.3429100513458252,1.342710018157959,1.330839991569519,1.3421800136566162,8.634400367736816,8.67609977722168,8.59080982208252,8.636210441589355,7.837850093841553,7.858520030975342,7.770880222320557,7.835149765014648,15.36279010772705,15.439949989318848,15.295049667358398,15.33782958984375,63.2869987487793,63.650001525878906,63.16999816894531,63.28300094604492,12.149700164794922,12.234199523925781,12.099699974060059,12.149900436401367,1080.02001953125,1080.4100341796875,1073.1700439453125,1077.8499755859375,32.4109992980957,32.5620002746582,32.35499954223633,32.42499923706055,2.7034499645233154,2.743030071258545,2.7012100219726562,2.704010009765625,50.810001373291016,52.709999084472656,50.07080078125,50.78499984741211
2015-04-27,118.927001953125,119.43099975585938,118.7750015258789,118.91500091552734,0.9534400105476379,0.9582599997520447,0.9496700167655945,0.9534000158309937,1.2169400453567505,1.2193399667739868,1.207919955253601,1.2170000076293945,6.184800148010254,6.209000110626221,6.184800148010254,6.184800148010254,7.749509811401367,7.750899791717529,7.749199867248535,7.749509811401367,1.3324600458145142,1.3338099718093872,1.325700044631958,1.332919955253601,8.63539981842041,8.652299880981445,8.58899974822998,8.632100105285645,7.7813801765441895,7.8078999519348145,7.7032999992370605,7.782090187072754,15.359580039978027,15.428950309753418,15.290180206298828,15.388030052185059,63.654998779296875,63.779998779296875,63.27000045776367,63.68000030517578,12.11242961883545,12.137200355529785,11.974499702453613,12.11240005493164,1074.3800048828125,1076.1600341796875,1052.530029296875,1076.1600341796875,32.56100082397461,32.696998596191406,32.527000427246094,32.56999969482422,2.7196600437164307,2.736569881439209,2.6721999645233154,2.719670057296753,50.85900115966797,51.99530029296875,49.90999984741211,50.3849983215332
2015-04-28,119.1259994506836,119.18299865722656,118.77999877929688,119.13200378417969,0.9552099704742432,0.9597600102424622,0.9506999850273132,0.9552000164985657,1.2093000411987305,1.2115800380706787,1.2019000053405762,1.2093000411987305,6.209000110626221,6.209000110626221,6.1930999755859375,6.209000110626221,7.749750137329102,7.751309871673584,7.749549865722656,7.75,1.3272000551223755,1.3303200006484985,1.3163000345230103,1.3272000551223755,8.606510162353516,8.638699531555176,8.525400161743164,8.604599952697754,7.731420040130615,7.75439977645874,7.652219772338867,7.729650020599365,15.26099967956543,15.389100074768066,15.189599990844727,15.361419677734375,63.13999938964844,63.470001220703125,62.560001373291016,63.3390007019043,11.99120044708252,12.029899597167969,11.807999610900879,11.993000030517578,1067.81005859375,1071.6500244140625,1061.719970703125,1069.280029296875,32.566001892089844,32.66400146484375,32.47600173950195,32.56700134277344,2.6773200035095215,2.692310094833374,2.650290012359619,2.6773200035095215,51.90299987792969,52.52360153198242,51.243499755859375,51.32500076293945
2015-04-29,118.822998046875,119.3550033569336,118.7699966430664,118.83000183105469,0.9562900066375732,0.9570599794387817,0.9358900189399719,0.9560199975967407,1.2036999464035034,1.207200050354004,1.195539951324463,1.2035800218582153,6.196499824523926,6.196599960327148,6.190199851989746,6.196499824523926,7.749800205230713,7.750699996948242,7.749589920043945,7.749800205230713,1.3180299997329712,1.3236199617385864,1.31659996509552,1.318310022354126,8.505800247192383,8.531909942626953,8.303000450134277,8.507109642028809,7.647600173950195,7.6595001220703125,7.473169803619385,7.645100116729736,15.232150077819824,15.299300193786621,15.142459869384766,15.257349967956543,63.03300094604492,63.452999114990234,63.029998779296875,63.03300094604492,11.866900444030762,11.894599914550781,11.705699920654297,11.868490219116211,1062.8499755859375,1072.0999755859375,1063.6199951171875,1066.97998046875,32.59700012207031,32.87200164794922,32.569000244140625,32.599998474121094,2.657259941101074,2.6725800037384033,2.6451001167297363,2.657259941101074,51.099998474121094,51.89509963989258,50.87670135498047,51.19499969482422
2015-04-30,118.97000122070312,119.875,118.50700378417969,118.97599792480469,0.9402999877929688,0.9443600177764893,0.932889997959137,0.9402999877929688,1.2018400430679321,1.2130399942398071,1.1998200416564941,1.2019000053405762,6.190199851989746,6.196400165557861,6.186999797821045,6.190199851989746,7.749740123748779,7.7515997886657715,7.749670028686523,7.749949932098389,1.3212499618530273,1.3276100158691406,1.3190100193023682,1.3212000131607056,8.341309547424316,8.381311416625977,8.229000091552734,8.337900161743164,7.523240089416504,7.567200183868408,7.443220138549805,7.51938009262085,15.342659950256348,15.399999618530273,15.212499618530273,15.22700023651123,63.44200134277344,63.7400016784668,63.380001068115234,63.435001373291016,11.804300308227539,11.966899871826172,11.755499839782715,11.800999641418457,1068.969970703125,1077.6500244140625,1065.6500244140625,1069.3299560546875,32.8380012512207,33.05699920654297,32.72200012207031,32.84000015258789,2.656749963760376,2.683069944381714,2.6514101028442383,2.658139944076538,50.98970031738281,52.16019821166992,50.54499816894531,50.65999984741211
2015-05-01,119.4520034790039,120.26899719238281,119.49199676513672,119.49199676513672,0.9332000017166138,0.9349799752235413,0.9276999831199646,0.9336000084877014,1.207800030708313,1.220479965209961,1.2075999975204468,1.2077000141143799,6.190999984741211,6.190999984741211,6.190999984741211,6.190999984741211,7.749959945678711,7.751800060272217,7.749639987945557,7.749959945678711,1.3237299919128418,1.3299000263214111,1.3223899602890015,1.3237799406051636,8.332799911499023,8.403409957885742,8.272439956665039,8.33590030670166,7.538269996643066,7.628389835357666,7.4971699714660645,7.541999816894531,15.548850059509277,15.590370178222656,15.329429626464844,15.342439651489258,63.52299880981445,63.720001220703125,63.470001220703125,63.52299880981445,11.88700008392334,12.070699691772461,11.859199523925781,11.88700008392334,1075.06005859375,1081.9000244140625,1075.06005859375,1075.06005859375,33.01499938964844,33.229000091552734,31.98900032043457,33.01499938964844,2.6734800338745117,2.7093400955200195,2.665750026702881,2.673490047454834,51.584999084472656,51.88479995727539,50.92620086669922,51.459999084472656
2015-05-04,120.13600158691406,120.27100372314453,119.99800109863281,120.13200378417969,0.9333000183105469,0.9382299780845642,0.9312999844551086,0.9332000017166138,1.2161999940872192,1.217919945716858,1.2091000080108643,1.21628999710083,6.190999984741211,6.198400020599365,6.190999984741211,6.190999984741211,7.750160217285156,7.753399848937988,7.749599933624268,7.750450134277344,1.3302299976348877,1.333709955215454,1.3301000595092773,1.3303899765014648,8.409810066223145,8.413069725036621,8.327520370483398,8.40800952911377,7.603899955749512,7.618500232696533,7.557600021362305,7.603730201721191,15.459850311279297,15.57802963256836,15.428600311279297,15.550299644470215,63.52299880981445,63.720001220703125,63.400001525878906,63.720001220703125,12.045109748840332,12.067819595336914,12.015680313110352,12.045900344848633,1075.06005859375,1081.949951171875,1072.2099609375,1072.2099609375,33.0989990234375,33.334999084472656,32.994998931884766,33.09199905395508,2.711280107498169,2.7214200496673584,2.7054200172424316,2.7111001014709473,51.370201110839844,52.21179962158203,50.8843994140625,51.599998474121094
2015-05-05,120.0999984741211,120.49600219726562,119.73600006103516,120.10700225830078,0.9336599707603455,0.9409999847412109,0.9247000217437744,0.9337000250816345,1.2092499732971191,1.213070034980774,1.2004599571228027,1.209190011024475,6.198400020599365,6.198400020599365,6.195199966430664,6.198400020599365,7.752530097961426,7.752950191497803,7.7499799728393555,7.751969814300537,1.3319799900054932,1.3377900123596191,1.3315199613571167,1.3318699598312378,8.369779586791992,8.417200088500977,8.324600219726562,8.372099876403809,7.583640098571777,7.668300151824951,7.544809818267822,7.587719917297363,15.352510452270508,15.481499671936035,15.273699760437012,15.461099624633789,63.59299850463867,63.60599899291992,63.310001373291016,63.59299850463867,12.058719635009766,12.069600105285645,11.942000389099121,12.058540344238281,1078.75,1084.1300048828125,1078.75,1078.75,33.20800018310547,33.4379997253418,33.20500183105469,33.20800018310547,2.7133500576019287,2.721250057220459,2.7023000717163086,2.7133100032806396,51.96860122680664,52.210899353027344,50.372798919677734,51.904998779296875
